market_cap_rank,name,current_price,high_24h,low_24h,total_supply,circulating_supply,fully_diluted_valuation
5180,S.C. Corinthians Fan Token,0.0561,0.056858,0.055486,20000000.0,3817566.0,1125974
5181,Apexrom,0.0005,0.00047384,0.00047108,969970520.0,454576520.0,458062
5182,MindCoin,0.0,2.9e-06,2.79e-06,74999924343.0,74999924343.0,214457
5185,TrustFi Network,0.0043,0.00430481,0.00423344,100000000.0,49879400.0,429793
5183,MYST,0.0021,0.00215669,0.00206844,100000000.0,100000000.0,214342
5184,Gia by DexFi,0.0,2.4e-06,2.06e-06,99999999999.99998,99999999999.99998,214212
5187,MAGA Again,0.0002,0.00021535,0.00020397,1000000000.0,1000000000.0,214070
5188,Mei Solutions,0.0815,0.148386,0.04876216,1000000000.0,2622984.0,81476904
5189,Lolcat,0.0002,0.00021859,0.00020824,999946803.334814,999946803.334814,213317
5190,Bao Finance V2,0.0004,0.00036935,0.00036362,1405879357.809172,579937270.7531602,516833
5191,Pickle Finance,0.1323,0.13242,0.12637,3489252.394718828,1610606.9485839175,461654
5192,Pepe Community,0.0003,0.00028426,0.000265,752143957.4282303,752143957.4282303,213049
5193,Uno,0.0,6.6607e-07,4.49173e-07,420690000000.0,420690000000.0,212836
5196,@DOGE,0.0002,0.00021397,0.00019724,999773574.23174,999773574.23174,212720
5194,Athena by Virtuals,0.0003,0.00029238,0.00026951,1000000000.0,780896908.6362121,271866
5195,scan meme,0.0002,0.00023783,0.00021849,999930705.2478,972105121.2478,218244
5199,MXS Games,0.0,4.369e-05,3.864e-05,44699998900.0,5339333349.148762,1768864
5197,My Bro,0.0,5.14505e-10,4.87234e-10,420690000000000.0,420690000000000.0,211142
5198,A2DAO,0.0233,0.02340063,0.02043154,17124457.0,9072723.96984194,398498
5200,Legends of Elysium,0.0093,0.00947884,0.00875065,200000000.0,22660957.74950803,1861900
5201,Catbonk,0.0,None,None,1000000000000000.0,330251085534432.94,638582
5202,Nova Merged USDC (zkLink),1.005,1.01,1.0,209557.452948,209557.452948,210619
5203,Geyser,0.0216,None,None,10000000.0,9730525.993732877,216342
5204,BEATS on BASE,0.0005,0.00049229,0.00046806,808808808.0,438287134.19563794,388378
5205,Dopamine,0.0017,0.00201903,0.0016792,124982802.5338503,124982802.5338503,209919
5206,Holozone,0.0002,0.00027,0.00022732,974998865.948456,905054892.238622,225984
5207,JUST KIRA,0.0002,0.00020977,0.00019784,999997419.421358,999997419.421358,209753
5222,Wasder,0.0004,0.00037951,0.00032037,1000000000.0,597083456.0,350863
5208,Ustream Coin,0.0002,0.000218,0.00019797,999850007.970161,999850007.970161,208951
5209,CRYORAT,0.0256,0.025871,0.02513814,22636395.64384984,8123405.438267268,579600
5210,MurAll,0.0,1.82e-05,1.757e-05,22017045874.0,11573598232.5,395117
5211,Ecoin Finance,0.0006,0.00063017,0.00061033,351861696.76,334276260.0,218624
5212,Vault AI,0.0021,0.00208326,0.00200451,100000000.0,100000000.0,207444
5213,Rhythm,0.0,1.609e-05,1.601e-05,15000000000.0,12909280919.010546,240839
5217,Wall Street Games [OLD],0.0,4.86816e-10,1.73801e-10,999785033525476.0,425305470924668.25,486670
5214,Trackgood AI,0.0002,0.00020686,0.00019858,1000000000.0,1000000000.0,206849
5215,GraphLinq Wrapped ETH,1881.72,None,None,109.880018428003,109.880018428003,206764
5216,Cleopatra,7.16,7.27,6.56,181256.1702102107,28883.363448124514,1297053
5218,Cybertrader AI,0.0002,0.00021586,0.00013164,967472712.583066,967472712.583066,206311
5219,MetalCore,0.0004,0.00049498,0.000381,496703665.3942128,496703678.3942128,206231
5220,MUTATIO,0.3657,0.3934,0.339162,563586.0,563586.0,206120
5221,Homo Memetus,0.0002,0.00023062,0.00019685,999968899.837989,982379543.437989,209707
5223,Baby DragonX,0.0,2.05e-06,1.88e-06,105187710362.3623,105187710362.3623,205901
5224,Rhun Capital,0.0002,0.00021309,0.00020379,999960988.937481,980892090.970418,209360
5225,xWIN Finance,0.0157,0.01583619,0.01546029,61000000.0,13035206.74193957,960276
5226,Bork,0.0,2.086e-05,1.716e-05,9990241984.044123,9990241984.044123,204545
5227,EBERT,0.0005,0.00046167,0.00043552,444444443.9999999,444444443.9999999,204441
5228,Sacabam,0.0,5.318e-09,5.018e-09,47000000000000.0,39950000000000.0,240406
5229,Marutaro,0.0,2.245e-05,2.245e-05,9698701630.522947,9057384878.913288,217835
5230,Fringe Finance,0.0002,0.00020353,0.00019852,1000000000.0,1000000000.0,203121
5231,OrbitAI,0.0218,0.02402868,0.02104295,10000000.0,9329431.329119314,217584
5232,Wrapped DOGE (Universal),0.1668,0.17044,0.160799,1217376.347011876,1217376.347011876,202846
5233,Fabwelt,0.0009,0.00095295,0.00094133,500000000.0,215068938.85857353,471362
5236,Muttski,0.0,2.2467e-11,1.7433e-11,1.1e+16,1.1e+16,202679
5234,Mind AI,0.0019,0.00220321,0.00191062,500000000.0,105068714.15084817,964497
5235,Lord Of SOL,0.0,2.055e-05,1.972e-05,9999998592.32,9999998592.32,202620
5260,Store of Value,0.0002,0.00020365,0.00019653,998885913.154447,998885913.154447,202538
5237,qAI,0.0002,0.00020791,0.00019237,999977519.47657,999977519.47657,202392
5238,Land Wu,0.0,4.8624e-10,4.63325e-10,420690000000000.0,420690000000000.0,202290
5239,Lunar,0.0025,0.00253709,0.00249512,100000000.0,79985674.89107883,252798
5253,Paper Plane,0.002,0.00209417,0.00181659,100000000.0,100000000.0,202091
5240,OpMentis,0.0028,0.00290445,0.0027149,100000000.0,72000000.0,280617
5244,Looby by Stephen Bliss,0.0002,0.00021617,0.00020627,999968361.508853,952947266.9718989,211932
5241,Doggo,0.0,5.07262e-07,4.71575e-07,420690000000.0,420690000000.0,201684
5242,Unio Coin,0.0003,0.00035415,0.00034258,4000000000.0,576750000.0,1398430
5243,Cosmic Universe Magick,0.0031,0.00319136,0.00305049,93367663.57398523,63892060.0,293552
5245,SafeDeal,0.0059,0.00803934,0.00295453,34320604.09685136,34296189.39689656,200910
5246,Raini,0.0004,0.00047034,0.00041118,500000000.0,486362378.0,206362
5247,VIX777,0.0002,0.00020498,0.00019621,1000000000.0,1000000000.0,200680
5248,Phonon DAO,0.0,None,None,10000000000.0,7173808882.788986,279699
5249,BlackPool,0.0118,0.01190826,0.01175226,52000000.0,16953323.87250439,614917
5250,Patientory,0.0023,None,None,100002000.0,85531206.41207978,234365
5251,AicroStrategy,0.0002,0.00019498,0.00016853,1100000000.0,1100000000.0,200323
5252,SUI TRUMP,0.0,2.079e-05,1.923e-05,10000000000.0,10000000000.0,200192
5254,Archimedes Finance,0.0148,None,None,100000000.0,13501530.23,1481831
5259,VYPER.WIN,0.0003,0.00042948,0.00033073,570942881.0374846,570942881.0374846,199668
5255,Conceal,0.0096,0.00976654,0.00951162,200000000.0,20889658.0,1911039
5256,Etica,0.0394,0.03976379,0.03785783,5184862.291062957,5184862.291062957,199504
5257,Seba,0.001,None,None,250000000.0,195000000.0,255760
5258,Build,0.0,4.28911e-07,4.16366e-07,1000000000000.0,466874649327.0,427255
5261,Brokoli,0.0037,0.00372877,0.00323412,125000000.0,53472622.0,465448
5262,LOCG,0.0014,0.00163724,0.00127745,150000000.0,141612000.0,210900
5263,Shibussy,0.0,4.24e-06,4.03e-06,46925890269.97908,46925890269.97908,199053
5264,Fable Of The Dragon,0.0199,0.02044124,0.0197697,10000000.0,10000000.0,198785
5265,H,0.0017,0.00225339,0.0007253,119982794.0,113440589.0,209730
5266,Satoshi Airline,0.0019,0.00539283,0.001484,500000000.0,104692822.0,946725
5267,Beam Bridged AVAX (Beam),18.87,19.26,17.95,10503.573728,10503.573728,198202
5268,Zero Ontology System,0.0002,0.00020169,0.00019185,999948649.596046,997218404.095723,198724
5270,Cheyenne,0.0002,0.00020115,0.00019118,989868592.256292,989868592.256292,198044
5269,Leverj Gluon,0.0009,None,None,219278256.3008087,219278256.3008087,197922
5271,INN,0.0018,0.00179893,0.00171656,110000000.0,110000000.0,197487
5272,Param,0.0008,0.00082996,0.00064549,2000000000.0,259000000.0,1520820
5273,LOD3 Token,0.0038,0.00399199,0.00379257,770000000.0,51776181.40434363,2927173
5274,ShezmuETH,1988.58,None,None,98.84,98.84,196551
5275,Pineapple Cat,0.0,2.281e-05,2.002e-05,10000000000.0,9519000000.0,206414
5276,Suijak,0.0,2.054e-05,1.934e-05,10000000000.0,10000000000.0,196473
5277,Infinitecoin,0.0,5.1e-06,1.5e-06,115445893021.1471,115445893021.1471,196457
5278,GULL,0.0046,0.00614816,0.00452922,500000000.0,42826441.0,2284919
5279,Goons of Balatroon,0.0004,0.00036439,0.00034439,578529069.0,538037595.0,210220
5280,Stakecube,0.0125,0.01394888,0.01221629,15607100.91163954,15600050.91163954,195403
5281,Rouge Studio,0.0093,0.00931628,0.00829111,21000000.0,21000000.0,195170
5285,Wrapped FC Barcelona (Kayen),1.69,1.7,1.64,115346.0,115346.0,194963
5282,Flat Earth,0.0003,None,None,754734426.0,754734426.0,194693
5283,SUINAMI,0.0,None,None,10000000000.0,10000000000.0,194416
5284,Possum,0.0001,None,None,10000000000.0,3363500000.0,577775
5286,SpartaDEX,0.0049,0.0052931,0.00475617,39720895.81230459,39720895.81230459,194081
5287,Dynamix,0.0,None,None,1000000000000000.0,528866594042176.3,366936
5288,Rabbit Wallet,0.003,0.00308685,0.00273362,64000000.0,64000000.0,193776
5289,ACTUAL,0.0002,0.00020093,0.00019143,1000000000.0,1000000000.0,193489
5290,KingdomX,0.0006,0.00064642,0.00061532,1000000000.0,309466237.7,625230
5291,Cas9,0.0002,0.00019749,0.00019208,999986992.618348,999986992.618348,193452
5292,SureRemit,0.0003,0.0002635,0.00025205,746896620.0,746896620.0,193272
5298,The Society Library,0.0003,0.00033319,0.00031717,992980454.031873,592980454.031873,323596
5331,Ugly Dog,0.0002,0.0001932,0.00018743,999927242.027801,999927242.027801,193103
5293,X-CASH,0.0,None,None,62820639076.0,62820639076.0,192822
5294,littlemanyu,0.0002,0.00020515,0.00018376,999217040.530245,999217040.530245,192698
5295,GHOG,44.83,49.58,38.33,60623.40715715715,4307.064555640968,2712134
5296,YadaCoin,0.0112,0.01140233,0.01109914,21000000.0,17207850.0,235143
5297,The1,0.0002,0.00019537,0.00018822,999993729.69451,999993729.69451,192585
5299,iETH v1,2152.28,2154.64,2079.89,89.40302448048705,89.40302448048705,192152
5300,bunbun,0.0002,None,None,999999997.0,999999997.0,191967
5302,KANSTAR,0.0002,0.00023443,0.00018935,1000000000.0,1000000000.0,191900
5303,QLix,0.1919,0.218896,0.186462,1000000.0,1000000.0,191702
5304,EML Protocol,0.0001,0.00013729,0.00012536,2000000000.0,1510145300.123,253819
5305,Pearl,0.016,0.01621625,0.01533132,174599298.1039848,11979982.125285743,2792570
5306,AXOL,0.0002,0.00025381,0.00017773,1000000000.0,1000000000.0,191599
5307,Beoble,0.0009,0.00097969,0.00080114,1000000000.0,214219873.16072813,892528
5308,Resonator,0.0019,0.00195147,0.00187282,100000000.0,100000000.0,191064
5309,US Degen Index 6900,0.0002,0.0001916,0.00018318,1000000000.0,1000000000.0,190978
5310,RoboHero,0.0004,0.00043998,0.00039621,1000000000.0,480762492.6,397090
5311,Noti,0.0061,None,None,230000000.0,31271940.0,1401512
5312,DOMES,0.0,3.5438e-07,3.25811e-07,550000000000.0,550000000000.0,190280
5313,Beeg Blue Whale,0.0,1.906e-05,1.849e-05,10000000000.0,10000000000.0,190242
5314,White Whale,0.0003,0.00031558,0.00030243,659665258.735531,608652808.235571,206109
5315,Solanacorn,0.0,2.78038e-07,2.65469e-07,694049020292.27,694049020292.27,190090
5301,MIMANY,0.0002,0.00020141,0.00019563,969634151.375199,969634151.375199,190055
5316,DOGMI,0.0,9.12e-06,8.52e-06,24669800000.0,21157963092.869205,221554
5317,Berabot,0.0746,0.084424,0.072867,10000000.0,2547533.757660677,745647
5318,MAGA VP,0.0043,0.00433989,0.00407265,47500000.0,44391294.5339587,203202
5319,Huanghuali Token,1.25,1.25,1.24,152239.73,152239.73,189793
5320,LitLab Games,0.0002,0.00022986,0.00022736,2699311551.975,826394751.598206,619363
5321,X,0.0,2.04523e-07,1.88705e-07,966082387957.0,966082387957.0,189605
5322,Corgi,0.0002,None,None,1000000000.0,1000000000.0,189480
5323,Lyra Finance,0.0003,0.00030769,0.00029783,1000000000.0,623632817.240789,303600
5324,Metafluence,0.0001,0.00010597,0.00010455,4800000000.0,1800000000.0,504543
5325,Blacktail AI,0.0002,0.00021896,0.00020894,999951364.019834,899951364.019835,210209
5326,Teritori,0.0005,0.00055524,0.00046877,712420758.859987,371157735.1806562,363100
5327,Mars Ecosystem,0.0003,0.00028374,0.00027599,1000000000.0,666472958.8949641,283742
5328,Pyramid Financial,35.45,None,None,1005347.718541825,1005347.718541825,35635136
5329,Carbon Emission  Blockchain,0.0423,0.04349028,0.03944588,10000000.0,4469290.0,422891
5330,X314,0.0027,0.00274264,0.0025478,69573841.37838851,69573841.37838851,188582
5333,Hunny Finance,0.0025,0.00252235,0.00243949,99999894.9085984,75661361.8418537,249204
5332,Stohn Coin,0.0067,0.00777147,0.00659627,28103323.0,28103323.0,188341
5334,eUSD (OLD),1.074,None,None,175268.5601428248,175268.5601428248,188244
5335,Kris,0.0002,0.00019306,0.00016974,1000000000.0,1000000000.0,187990
5336,PowerTrade Fuel,0.0076,0.0077118,0.00731607,400000000.0,24569754.046033114,3057526
5337,CatSolHat,0.0027,0.0028433,0.00217917,69948866.0,69948866.0,187766
5338,redacted gdupi,0.0,1.93e-06,1.82e-06,99999999999.99998,99999999999.99998,187479
5339,WallStreetBets DApp,0.0002,0.00018779,0.00018353,1000000000.0,1000000000.0,187232
5340,Based Butthole,0.0,1.91e-06,1.82e-06,100000000000.0,100000000000.0,186925
5341,Don-key,0.0028,0.00282044,0.00274475,100000000.0,66294797.279515356,280668
5342,Croginal Cats,0.0002,0.00020199,0.00018693,965907662.6667,965907662.6667,185295
5343,Virtu by Virtuals,0.0002,0.00020512,0.00018346,998684587.416548,998684587.416548,185289
5344,Trisolaris,0.0006,0.00061574,0.00058398,472346207.9112713,307346939.1406291,284490
5345,Otto,0.0002,0.00018594,0.00016473,1000000000.0,1000000000.0,185110
5351,Bonk On Base,0.0,1.924e-09,1.804e-09,100000000000000.0,100000000000000.0,185064
5346,chaos and disorder,0.0002,0.00020868,0.00017642,999930216.959694,999930216.959694,185033
5347,Pepe Clanker,0.1852,0.196294,0.184055,1000000.0,1000000.0,184973
5348,Curtis,0.0002,0.00020997,0.00017428,1000000000.0,1000000000.0,184937
5349,Kek,0.0002,0.00028421,0.0001975,926698537.1898528,926698537.1898528,184753
5350,Ape Man,0.0,5.21199e-07,3.92607e-07,420690000000.0,420690000000.0,184674
5354,Moola Market,0.0025,0.00267386,0.00241112,100000000.0,73766231.5539791,249938
5352,Shib Original Vision,0.0,None,None,200706133340071.0,113437057530578.0,325997
5353,Axe Cap,0.1841,None,None,1000000.0,1000000.0,184130
5355,Rewardable,0.0008,0.00206067,0.00062411,1000000000.0,247786134.0,742449
5356,ANARCHY,0.0004,0.00046101,0.00041579,430143370.438926,430143370.438926,183754
5357,HealthSci.AI,0.0022,0.00248174,0.00212298,100000000.0,83748470.0857257,219174
5358,HAIR,0.0,3.128e-05,2.953e-05,9880907129.643955,5980907129.643955,302929
5361,Zaibot,0.0091,0.01001158,0.00898543,100000000.0,20016577.98405421,913680
5359,AXI,0.0002,0.00018847,0.00018106,999964281.261478,999964281.261478,182638
5360,Nocha the Kat,0.0,None,None,28700000000.0,28700000000.0,182629
5363,StrongHands,0.0,9.12e-06,6.18e-06,20063820740.45797,20063124121.10174,182515
5362,Centric Swap,0.0,6.21315e-07,5.77909e-07,299259674472.9842,299259674472.9842,182447
5364,Elonia Trump,0.0,None,None,68291799765.43858,68291799765.43858,182342
5368,DOGWIFHOOD,0.0002,0.00018563,0.00017005,998920173.0,998920173.0,182306
5365,NOOT (Ordinals),0.0002,0.00019791,0.00015679,1000000000.0,1000000000.0,182103
5366,Suiba Inu,0.0002,0.0002169,0.00017438,1000000000.0,1000000000.0,182007
5367,pNetwork,0.0021,0.00208321,0.00200221,87972987.72299704,87920342.4145748,182076
5369,Naitzsche,0.0002,0.00018571,0.00017657,999720592.658685,999720592.658685,181734
5370,Base Protocol,0.3774,0.393543,0.359409,702441.82996731,480679.61945696,265210
5371,MTG Token,0.0002,0.00018319,0.00018079,1000000000.0,1000000000.0,181403
5372,NAIFU,0.0,None,None,6835321884.17,6835321884.17,181328
5373,EpiK Protocol,0.0012,0.00125654,0.00107514,400000000.0,155106966.82509318,467263
5374,Gomu Gator,0.0002,0.00024408,0.0002227,752335124.09,752335124.09,180857
5381,Bonk 2.0 (Sol),0.0,2.762e-09,2.335e-09,81947734033812.95,74219757278943.39,199631
5375,COMDEX,0.001,0.00097815,0.00087865,193142006.733875,187312359.8608116,186345
5376,KASJAK,0.0004,None,None,420000000.0,420000000.0,180628
5377,Fabled Adventure FAP,0.0,None,None,9237342876.927776,8909337705.552202,187212
5378,Linpuss,0.0002,0.00021247,0.00016637,1000000000.0,1000000000.0,180364
5379,Matt Furie,0.0,4.86445e-07,4.09442e-07,420690000000.0,420690000000.0,180334
5391,Antitoken,0.0002,0.0114517,0.00017523,999973376.09,999973376.09,180032
5380,Eve AI,0.0021,0.00221186,0.00205344,86589838.49362345,86589838.49362345,179966
5382,Uni,0.0002,0.00019511,0.00015775,1000000000.0,1000000000.0,179606
5383,Definder Network,0.0352,0.03572157,0.03417347,21548097.0,5100896.0,758466
5384,pBTC35A,0.8365,None,None,214601.99998208,214601.99998208,179508
5385,Moon Bay,0.0022,0.00238188,0.00214276,80000000.0,80000000.0,179443
5386,MEOW,0.0002,0.00018816,0.00017935,1000000000.0,1000000000.0,179439
5387,opensvm.com,0.0002,0.00018422,0.0001763,999855211.917565,999855211.917565,179309
5388,TRDGtoken,0.0,5.663e-12,5.536e-12,1e+17,3.1836032502412824e+16,562832
5389,Chengpang Zhoa,0.0002,0.0002031,0.00017874,1000000000.0,1000000000.0,179178
5390,Purple,0.0002,0.00029689,0.00017667,999659039.9102403,999659039.9102403,179167
5393,Bridged Wrapped Ether (Fuse),1657.74,None,None,101.831242781873,101.831242781873,168809
5395,CREDITS,0.0008,0.00090351,0.00079862,249471071.0,223456423.0,199601
5394,SYNO Finance,0.001,0.00105618,0.00092615,800000000.0,174444962.72876394,819840
5396,ZilSwap,0.2054,0.206609,0.198348,1000000.0,869424.3038962529,205602
5397,AlienXChain,0.0014,0.00147418,0.00130797,960000000.0,125000000.0,1372709
5398,Edgeware,0.0,3.952e-05,2.529e-05,7412168327.0,6952648194.0,190493
5399,APY.vision,0.1245,0.124529,0.120032,1685848.485768742,1434291.428585742,209937
5400,Sonic Eco,0.2378,0.254395,0.227805,953019.011425,752808.3944660255,226081
5401,Rainbow Token,0.0007,0.00071381,0.00068841,1000000000.0,250875452.96538144,711701
5402,Pundi AIFX Omnilayer Bridged USDT (Pundi AIFX Omnilayer),1.0,1.006,0.991975,178535.865138,178535.865138,178524
5408,Wrapped Paris Saint-Germain (Kayen),2.28,2.32,2.22,78233.0,78233.0,178389
5403,WickedBet Casino,0.0044,0.00443693,0.00406238,69650813.84715603,40262226.69286833,308459
5404,Blockchain Monster Hunt,0.0008,0.00078409,0.00063975,1000000000.0,236144679.0,754580
5405,OneMug,0.0002,0.00018221,0.00017498,999994657.3406645,999994657.3406645,178115
5406,Raccoon Dog,0.0002,0.00017924,0.00017223,999895334.70109,999895334.70109,177952
5407,AuditAI,0.0025,0.00262845,0.00243483,72000000.0,72000000.0,177925
5409,OFFICIAL BABY TRUMP,0.0002,0.00018025,0.00017031,999789279.256009,999789279.256009,177641
5410,Calicoin,0.0002,0.0001872,0.00013881,959387152.610627,959387152.610627,177509
5411,Convergence,0.0,4.649e-05,4.398e-05,10000000000.0,3930225792.42,451411
5412,Nonja,0.0002,0.00017861,0.00017099,1000000000.0,1000000000.0,176953
5392,PERI Finance,0.0131,0.01409579,0.01289903,18989255.4969306,13502669.7700566,248403
5413,chill,0.0042,0.00488646,0.0035498,42000000.0,42000000.0,176624
5414,Ceres,7.68,None,None,22988.13028437969,22988.13028437969,176558
5415,LULU,0.016,0.01749726,0.01420758,1000000000.0,11030066.0,15997855
5416,INVITE Token,0.0035,0.00357315,0.00350624,500000000.0,50000000.0,1762190
5417,EnterDAO,0.0057,None,None,100000000.0,30631933.0,574394
5418,TokenClub,0.0003,0.00030565,0.00029996,1000000000.0,578815946.0,303900
5419,DAD,0.0002,0.00030197,0.00023985,1000000000.0,731666586.0,240025
5420,Yellow Duckies,0.0036,0.00372768,0.00360789,150000000.0,48535715.14845,542221
5421,Zillion Aakar XO,0.0107,0.01076265,0.01070405,21000000.0,16343922.6863,225335
5422,Marine Moguls,95.18,97.13,93.31,9983.0,1841.3384642574003,949915
5423,King Of Meme,0.0,1.669e-09,1.562e-09,109100000000000.0,109100000000000.0,175168
5424,Spice,0.0018,0.00179795,0.0016928,100000000.0,100000000.0,174970
5426,Popcorn,0.0001,8.876e-05,8.528e-05,2000000000.0,2000000000.0,174816
5427,EVA Intelligence,0.0103,None,None,21000000.0,16969354.83870968,216257
5428,Elmo,0.0006,0.0006107,0.00056104,297597472.2148025,297597472.2148025,174568
5429,Fyde,0.01,0.01051315,0.00985005,100000000.0,17330347.974436894,1007051
5430,Infinity Rocket,0.0019,0.00189375,0.00180902,200000000.0,92096699.37792702,378547
